month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,district_name,calculationType,change
2011-05-01,Wheat,1204.82,1142.95,1276.26,India,All,Monthly,-8.4
2011-04-01,Wheat,1213.22,1146.65,1291.46,India,All,Monthly,-49.0
2011-03-01,Wheat,1262.22,1191.44,1343.42,India,All,Monthly,-49.41
2011-02-01,Wheat,1311.63,1243.19,1395.26,India,All,Monthly,-6.3
2011-01-01,Wheat,1317.93,1252.25,1412.28,India,All,Monthly,24.0
2010-12-01,Wheat,1293.93,1223.13,1400.46,India,All,Monthly,26.0
2010-11-01,Wheat,1267.93,1199.62,1377.61,India,All,Monthly,30.19
2010-10-01,Wheat,1237.74,1170.73,1334.04,India,All,Monthly,10.53
2010-09-01,Wheat,1227.21,1167.78,1321.41,India,All,Monthly,-14.57
2010-08-01,Wheat,1241.78,1186.38,1335.93,India,All,Monthly,-1.28
2010-07-01,Wheat,1243.06,1183.84,1339.71,India,All,Monthly,3.79
2010-06-01,Wheat,1239.27,1172.71,1343.68,India,All,Monthly,25.31
2010-05-01,Wheat,1213.96,1148.49,1312.93,India,All,Monthly,9.83
2010-04-01,Wheat,1204.13,1138.41,1288.1,India,All,Monthly,-62.66
2010-03-01,Wheat,1266.79,1186.14,1362.86,India,All,Monthly,-98.19
2010-02-01,Wheat,1364.98,1283.93,1459.36,India,All,Monthly,-59.18
2010-01-01,Wheat,1424.16,1347.39,1521.63,India,All,Monthly,
2025-03-01,Rice,3647.06,3523.74,3775.14,India,All,Monthly,12.06
2025-02-01,Rice,3635.0,3495.65,3779.27,India,All,Monthly,29.67
2025-01-01,Rice,3605.33,3460.85,3761.34,India,All,Monthly,-3.43
2024-12-01,Rice,3608.76,3465.1,3772.48,India,All,Monthly,9.83
2024-11-01,Rice,3598.93,3453.0,3755.77,India,All,Monthly,7.4
2024-10-01,Rice,3591.53,3433.84,3750.16,India,All,Monthly,18.37
2024-09-01,Rice,3573.16,3420.97,3736.73,India,All,Monthly,36.7
2024-08-01,Rice,3536.46,3384.06,3695.97,India,All,Monthly,43.14
2024-07-01,Rice,3493.32,3338.84,3654.44,India,All,Monthly,63.53
2024-06-01,Rice,3429.79,3282.85,3593.54,India,All,Monthly,8.07
2024-05-01,Rice,3421.72,3272.42,3575.1,India,All,Monthly,27.73
2024-04-01,Rice,3393.99,3252.31,3539.28,India,All,Monthly,-28.9
2024-03-01,Rice,3422.89,3268.4,3586.86,India,All,Monthly,55.76
2024-02-01,Rice,3367.13,3224.86,3516.38,India,All,Monthly,52.23
2024-01-01,Rice,3314.9,3168.21,3468.93,India,All,Monthly,-3.07
2023-12-01,Rice,3317.97,3164.37,3487.61,India,All,Monthly,-10.98
2023-11-01,Rice,3328.95,3170.69,3500.72,India,All,Monthly,38.65
2023-10-01,Rice,3290.3,3148.58,3444.87,India,All,Monthly,31.27
2023-09-01,Rice,3259.03,3114.49,3408.11,India,All,Monthly,-37.31
2023-08-01,Rice,3296.34,3148.07,3464.83,India,All,Monthly,121.66
2023-07-01,Rice,3174.68,3028.46,3337.86,India,All,Monthly,89.26
2023-06-01,Rice,3085.42,2949.01,3243.35,India,All,Monthly,30.34
2023-05-01,Rice,3055.08,2918.64,3212.35,India,All,Monthly,38.88
2023-04-01,Rice,3016.2,2885.2,3156.74,India,All,Monthly,3.06
2023-03-01,Rice,3013.14,2884.04,3153.32,India,All,Monthly,-8.12
2023-02-01,Rice,3021.26,2890.14,3166.99,India,All,Monthly,47.04
2023-01-01,Rice,2974.22,2851.57,3110.16,India,All,Monthly,33.56
2022-12-01,Rice,2940.66,2819.56,3078.03,India,All,Monthly,-35.74
2022-11-01,Rice,2976.4,2851.5,3116.22,India,All,Monthly,-29.0
2022-10-01,Rice,3005.4,2871.88,3154.65,India,All,Monthly,-51.55
2022-09-01,Rice,3056.95,2933.0,3197.34,India,All,Monthly,44.19
2022-08-01,Rice,3012.76,2887.51,3155.69,India,All,Monthly,99.33
2022-07-01,Rice,2913.43,2780.24,3060.11,India,All,Monthly,3.6
2022-06-01,Rice,2909.83,2777.1,3055.31,India,All,Monthly,26.18
2022-05-01,Rice,2883.65,2753.89,3030.01,India,All,Monthly,8.04
2022-04-01,Rice,2875.61,2738.61,3020.29,India,All,Monthly,7.83
2022-03-01,Rice,2867.78,2725.96,3021.35,India,All,Monthly,14.26
2022-02-01,Rice,2853.52,2711.34,2991.26,India,All,Monthly,14.9
2022-01-01,Rice,2838.62,2702.3,2970.05,India,All,Monthly,54.81
2021-12-01,Rice,2783.81,2650.44,2930.58,India,All,Monthly,-9.47
2021-11-01,Rice,2793.28,2671.74,2930.1,India,All,Monthly,30.13
2021-10-01,Rice,2763.15,2647.61,2889.78,India,All,Monthly,25.8
2021-09-01,Rice,2737.35,2619.53,2868.67,India,All,Monthly,-3.04
2021-08-01,Rice,2740.39,2620.23,2876.06,India,All,Monthly,-6.92
2021-07-01,Rice,2747.31,2625.33,2890.15,India,All,Monthly,8.41
2021-06-01,Rice,2738.9,2622.32,2863.5,India,All,Monthly,-1.16
2021-05-01,Rice,2740.06,2621.45,2870.16,India,All,Monthly,33.83
2021-04-01,Rice,2706.23,2586.55,2843.07,India,All,Monthly,22.79
2021-03-01,Rice,2683.44,2567.9,2808.79,India,All,Monthly,20.25
2021-02-01,Rice,2663.19,2548.25,2788.64,India,All,Monthly,27.71
2021-01-01,Rice,2635.48,2528.84,2752.71,India,All,Monthly,1.16
2020-12-01,Rice,2634.32,2522.01,2752.12,India,All,Monthly,-53.4
2020-11-01,Rice,2687.72,2578.07,2806.53,India,All,Monthly,-27.47
2020-10-01,Rice,2715.19,2615.93,2824.98,India,All,Monthly,-56.75
2020-09-01,Rice,2771.94,2663.05,2892.73,India,All,Monthly,-18.43
2020-08-01,Rice,2790.37,2664.6,2929.87,India,All,Monthly,-11.35
2020-07-01,Rice,2801.72,2679.05,2943.66,India,All,Monthly,0.61
2020-06-01,Rice,2801.11,2676.53,2938.64,India,All,Monthly,-32.98
2020-05-01,Rice,2834.09,2706.48,2981.05,India,All,Monthly,4.66
2020-04-01,Rice,2829.43,2726.28,2950.8,India,All,Monthly,29.82
2020-03-01,Rice,2799.61,2675.75,2947.52,India,All,Monthly,21.16
2020-02-01,Rice,2778.45,2654.16,2924.6,India,All,Monthly,9.56
2020-01-01,Rice,2768.89,2648.49,2911.9,India,All,Monthly,-52.12
2019-12-01,Rice,2821.01,2674.95,2979.74,India,All,Monthly,-29.88
2019-11-01,Rice,2850.89,2688.57,3027.06,India,All,Monthly,23.29
2019-10-01,Rice,2827.6,2666.37,2992.65,India,All,Monthly,9.1
2019-09-01,Rice,2818.5,2664.62,2984.63,India,All,Monthly,12.0
2019-08-01,Rice,2806.5,2649.54,2971.36,India,All,Monthly,18.29
2019-07-01,Rice,2788.21,2636.85,2945.79,India,All,Monthly,-8.56
2019-06-01,Rice,2796.77,2647.37,2953.72,India,All,Monthly,-12.79
2019-05-01,Rice,2809.56,2653.35,2968.7,India,All,Monthly,16.17
2019-04-01,Rice,2793.39,2652.58,2937.12,India,All,Monthly,17.27
2019-03-01,Rice,2776.12,2622.33,2928.89,India,All,Monthly,9.25
2019-02-01,Rice,2766.87,2616.51,2924.66,India,All,Monthly,20.09
2019-01-01,Rice,2746.78,2606.4,2891.42,India,All,Monthly,5.93
2018-12-01,Rice,2740.85,2603.27,2884.21,India,All,Monthly,-14.88
2018-11-01,Rice,2755.73,2619.99,2904.5,India,All,Monthly,-13.7
2018-10-01,Rice,2769.43,2628.51,2916.55,India,All,Monthly,-13.7
2018-09-01,Rice,2783.13,2633.54,2939.54,India,All,Monthly,-42.47
2018-08-01,Rice,2825.6,2659.77,2991.7,India,All,Monthly,5.16
2018-07-01,Rice,2820.44,2650.29,2994.33,India,All,Monthly,24.27
2018-06-01,Rice,2796.17,2622.1,2969.69,India,All,Monthly,3.82
2018-05-01,Rice,2792.35,2619.6,2959.61,India,All,Monthly,64.33
2018-04-01,Rice,2728.02,2564.76,2893.3,India,All,Monthly,-38.72
2018-03-01,Rice,2766.74,2599.6,2941.43,India,All,Monthly,5.23
2018-02-01,Rice,2761.51,2596.97,2942.41,India,All,Monthly,20.88
2018-01-01,Rice,2740.63,2579.03,2913.44,India,All,Monthly,-22.25
2017-12-01,Rice,2762.88,2601.4,2933.43,India,All,Monthly,-39.64
2017-11-01,Rice,2802.52,2636.95,2983.82,India,All,Monthly,27.06
2017-10-01,Rice,2775.46,2622.9,2936.33,India,All,Monthly,26.66
2017-09-01,Rice,2748.8,2591.41,2917.65,India,All,Monthly,-18.63
2017-08-01,Rice,2767.43,2617.56,2940.81,India,All,Monthly,4.67
2017-07-01,Rice,2762.76,2612.83,2942.33,India,All,Monthly,-4.85
2017-06-01,Rice,2767.61,2621.26,2962.68,India,All,Monthly,8.54
2017-05-01,Rice,2759.07,2612.52,2982.51,India,All,Monthly,27.14
2017-04-01,Rice,2731.93,2602.46,2971.68,India,All,Monthly,15.79
2017-03-01,Rice,2716.14,2591.62,2953.41,India,All,Monthly,25.67
2017-02-01,Rice,2690.47,2566.77,2926.74,India,All,Monthly,17.9
2017-01-01,Rice,2672.57,2548.38,2912.17,India,All,Monthly,-44.16
2016-12-01,Rice,2716.73,2577.22,2964.64,India,All,Monthly,-26.77
2016-11-01,Rice,2743.5,2605.24,2984.33,India,All,Monthly,2.26
2016-10-01,Rice,2741.24,2597.93,2981.13,India,All,Monthly,17.93
2016-09-01,Rice,2723.31,2580.46,2965.54,India,All,Monthly,-91.58
2016-08-01,Rice,2814.89,2670.82,3085.36,India,All,Monthly,101.56
2016-07-01,Rice,2713.33,2576.35,2967.91,India,All,Monthly,24.02
2016-06-01,Rice,2689.31,2551.91,2958.76,India,All,Monthly,85.42
2016-05-01,Rice,2603.89,2473.62,2862.04,India,All,Monthly,47.74
2016-04-01,Rice,2556.15,2427.87,2795.78,India,All,Monthly,-40.03
2016-03-01,Rice,2596.18,2467.25,2843.63,India,All,Monthly,-13.96
2016-02-01,Rice,2610.14,2495.55,2853.99,India,All,Monthly,-4.32
2016-01-01,Rice,2614.46,2499.97,2853.08,India,All,Monthly,-22.6
2015-12-01,Rice,2637.06,2520.36,2879.15,India,All,Monthly,35.47
2015-11-01,Rice,2601.59,2487.65,2845.1,India,All,Monthly,3.47
2015-10-01,Rice,2598.12,2485.5,2833.42,India,All,Monthly,15.77
2015-09-01,Rice,2582.35,2470.65,2792.45,India,All,Monthly,27.81
2015-08-01,Rice,2554.54,2442.81,2760.93,India,All,Monthly,-28.96
2015-07-01,Rice,2583.5,2466.49,2793.65,India,All,Monthly,33.83
2015-06-01,Rice,2549.67,2427.5,2756.9,India,All,Monthly,48.31
2015-05-01,Rice,2501.36,2392.99,2703.68,India,All,Monthly,11.82
2015-04-01,Rice,2489.54,2392.8,2652.69,India,All,Monthly,-33.34
2015-03-01,Rice,2522.88,2416.83,2685.43,India,All,Monthly,13.87
2015-02-01,Rice,2509.01,2398.03,2676.09,India,All,Monthly,-21.3
2015-01-01,Rice,2530.31,2415.06,2696.34,India,All,Monthly,-27.79
2014-12-01,Rice,2558.1,2446.37,2724.16,India,All,Monthly,-93.35
2014-11-01,Rice,2651.45,2536.12,2823.62,India,All,Monthly,4.03
2014-10-01,Rice,2647.42,2532.43,2815.91,India,All,Monthly,-11.75
2014-09-01,Rice,2659.17,2533.39,2855.52,India,All,Monthly,-11.63
2014-08-01,Rice,2670.8,2561.65,2879.81,India,All,Monthly,10.68
2014-07-01,Rice,2660.12,2584.69,2917.44,India,All,Monthly,9.45
2014-06-01,Rice,2650.67,2589.46,2911.56,India,All,Monthly,19.0
2014-05-01,Rice,2631.67,2571.09,2897.63,India,All,Monthly,7.06
2014-04-01,Rice,2624.61,2573.41,2892.84,India,All,Monthly,14.5
2014-03-01,Rice,2610.11,2549.74,2852.62,India,All,Monthly,23.0
2014-02-01,Rice,2587.11,2515.8,2849.7,India,All,Monthly,56.63
2014-01-01,Rice,2530.48,2451.71,2798.5,India,All,Monthly,-45.08
2013-12-01,Rice,2575.56,2523.39,2825.61,India,All,Monthly,-3.31
2013-11-01,Rice,2578.87,2525.34,2823.97,India,All,Monthly,29.44
2013-10-01,Rice,2549.43,2520.93,2782.33,India,All,Monthly,23.18
2013-09-01,Rice,2526.25,2478.34,2748.48,India,All,Monthly,16.69
2013-08-01,Rice,2509.56,2477.86,2720.62,India,All,Monthly,-50.38
2013-07-01,Rice,2559.94,2475.89,2814.93,India,All,Monthly,89.27
2013-06-01,Rice,2470.67,2387.69,2725.44,India,All,Monthly,72.27
2013-05-01,Rice,2398.4,2321.21,2636.9,India,All,Monthly,53.92
2013-04-01,Rice,2344.48,2274.81,2575.47,India,All,Monthly,-16.93
2013-03-01,Rice,2361.41,2281.23,2602.11,India,All,Monthly,29.16
2013-02-01,Rice,2332.25,2267.59,2574.12,India,All,Monthly,56.83
2013-01-01,Rice,2275.42,2209.0,2523.57,India,All,Monthly,17.27
2012-12-01,Rice,2258.15,2189.89,2490.31,India,All,Monthly,26.59
2012-11-01,Rice,2231.56,2150.13,2433.86,India,All,Monthly,-3.91
2012-10-01,Rice,2235.47,2150.63,2428.01,India,All,Monthly,41.63
2012-09-01,Rice,2193.84,2113.96,2376.17,India,All,Monthly,27.64
2012-08-01,Rice,2166.2,2083.57,2360.92,India,All,Monthly,35.92
2012-07-01,Rice,2130.28,2040.09,2331.21,India,All,Monthly,59.78
2012-06-01,Rice,2070.5,1977.16,2257.19,India,All,Monthly,7.09
2012-05-01,Rice,2063.41,1968.6,2258.79,India,All,Monthly,47.23
2012-04-01,Rice,2016.18,1924.74,2195.9,India,All,Monthly,-7.68
2012-03-01,Rice,2023.86,1916.37,2188.33,India,All,Monthly,47.57
2012-02-01,Rice,1976.29,1866.56,2142.88,India,All,Monthly,2.98
2012-01-01,Rice,1973.31,1871.98,2145.57,India,All,Monthly,7.45
2011-12-01,Rice,1965.86,1875.96,2160.02,India,All,Monthly,18.55
2011-11-01,Rice,1947.31,1887.18,2156.65,India,All,Monthly,0.52
2011-10-01,Rice,1946.79,1887.25,2157.63,India,All,Monthly,-14.33
2011-09-01,Rice,1961.12,1880.9,2164.32,India,All,Monthly,2.3
2011-08-01,Rice,1958.82,1891.22,2166.96,India,All,Monthly,11.48
2011-07-01,Rice,1947.34,1881.82,2152.02,India,All,Monthly,-19.14
2011-06-01,Rice,1966.48,1902.37,2186.86,India,All,Monthly,-1.65
2011-05-01,Rice,1968.13,1911.53,2185.22,India,All,Monthly,29.9
2011-04-01,Rice,1938.23,1875.62,2138.4,India,All,Monthly,-33.47
2011-03-01,Rice,1971.7,1920.25,2169.44,India,All,Monthly,16.51
2011-02-01,Rice,1955.19,1887.57,2174.19,India,All,Monthly,-8.33
2011-01-01,Rice,1963.52,1906.39,2183.81,India,All,Monthly,-1.35
2010-12-01,Rice,1964.87,1889.99,2188.9,India,All,Monthly,-22.02
2010-11-01,Rice,1986.89,1937.57,2206.82,India,All,Monthly,-11.04
2010-10-01,Rice,1997.93,1937.81,2231.28,India,All,Monthly,-3.45
2010-09-01,Rice,2001.38,1943.12,2235.11,India,All,Monthly,19.15
2010-08-01,Rice,1982.23,1916.58,2216.16,India,All,Monthly,9.28
2010-07-01,Rice,1972.95,1906.42,2218.69,India,All,Monthly,59.12
2010-06-01,Rice,1913.83,1851.44,2146.86,India,All,Monthly,31.69
2010-05-01,Rice,1882.14,1814.4,2113.94,India,All,Monthly,20.43
2010-04-01,Rice,1861.71,1790.06,2103.44,India,All,Monthly,-2.65
2010-03-01,Rice,1864.36,1778.68,2088.59,India,All,Monthly,-10.58
2010-02-01,Rice,1874.94,1781.32,2089.2,India,All,Monthly,0.94
2010-01-01,Rice,1874.0,1760.76,2077.57,India,All,Monthly,
2025-03-01,Sugar,4152.2,4070.45,4865.76,India,All,Monthly,0.16
2025-02-01,Sugar,4152.04,4075.6,4229.93,India,All,Monthly,-8.68
2025-01-01,Sugar,4160.72,4073.36,4340.51,India,All,Monthly,44.06
2024-12-01,Sugar,4116.66,4005.92,4229.34,India,All,Monthly,-70.26
2024-11-01,Sugar,4186.92,4067.27,4344.74,India,All,Monthly,43.44
2024-10-01,Sugar,4143.48,4065.46,4225.92,India,All,Monthly,-15.42
2024-09-01,Sugar,4158.9,4053.75,4304.11,India,All,Monthly,57.22
2024-08-01,Sugar,4101.68,4004.21,4180.68,India,All,Monthly,-360.76
2024-07-01,Sugar,4462.44,4301.16,4630.59,India,All,Monthly,322.06
2024-06-01,Sugar,4140.38,4074.72,4232.03,India,All,Monthly,59.38
2024-05-01,Sugar,4081.0,4011.39,4154.72,India,All,Monthly,73.86
2024-04-01,Sugar,4007.14,3937.99,4080.28,India,All,Monthly,21.21
2024-03-01,Sugar,3985.93,3915.04,4049.5,India,All,Monthly,-40.77
2024-02-01,Sugar,4026.7,3960.72,4103.39,India,All,Monthly,-28.9
2024-01-01,Sugar,4055.6,3983.45,4125.76,India,All,Monthly,-31.15
2023-12-01,Sugar,4086.75,4018.38,4131.46,India,All,Monthly,-10.99
2023-11-01,Sugar,4097.74,4034.12,4156.39,India,All,Monthly,69.97
2023-10-01,Sugar,4027.77,3970.02,4078.39,India,All,Monthly,51.86
2023-09-01,Sugar,3975.91,3923.65,4018.02,India,All,Monthly,70.59
2023-08-01,Sugar,3905.32,3853.23,3948.95,India,All,Monthly,18.67
2023-07-01,Sugar,3886.65,3826.73,3939.78,India,All,Monthly,24.21
2023-06-01,Sugar,3862.44,3797.07,3897.21,India,All,Monthly,19.9
2023-05-01,Sugar,3842.54,3789.07,3896.01,India,All,Monthly,2.27
2023-04-01,Sugar,3840.27,3767.32,3893.72,India,All,Monthly,71.14
2023-03-01,Sugar,3769.13,3715.5,3815.25,India,All,Monthly,4.35
2023-02-01,Sugar,3764.78,3715.07,3815.62,India,All,Monthly,-56.55
2023-01-01,Sugar,3821.33,3758.07,3879.27,India,All,Monthly,-14.2
2022-12-01,Sugar,3835.53,3784.9,3891.52,India,All,Monthly,-32.56
2022-11-01,Sugar,3868.09,3807.62,3913.24,India,All,Monthly,9.41
2022-10-01,Sugar,3858.68,3809.62,3907.01,India,All,Monthly,70.3
2022-09-01,Sugar,3788.38,3748.32,3829.85,India,All,Monthly,4.66
2022-08-01,Sugar,3783.72,3740.81,3826.13,India,All,Monthly,50.69
2022-07-01,Sugar,3733.03,3687.17,3780.22,India,All,Monthly,-7.08
2022-06-01,Sugar,3740.11,3689.19,3800.44,India,All,Monthly,-15.83
2022-05-01,Sugar,3755.94,3703.42,3818.39,India,All,Monthly,19.47
2022-04-01,Sugar,3736.47,3675.93,3804.41,India,All,Monthly,-11.34
2022-03-01,Sugar,3747.81,3695.39,3820.65,India,All,Monthly,48.03
2022-02-01,Sugar,3699.78,3648.28,3772.61,India,All,Monthly,2.26
2022-01-01,Sugar,3697.52,3653.19,3756.58,India,All,Monthly,-19.41
2021-12-01,Sugar,3716.93,3664.44,3782.64,India,All,Monthly,-87.69
2021-11-01,Sugar,3804.62,3754.11,3858.64,India,All,Monthly,-7.88
2021-10-01,Sugar,3812.5,3760.38,3865.16,India,All,Monthly,70.87
2021-09-01,Sugar,3741.63,3689.46,3794.82,India,All,Monthly,168.01
2021-08-01,Sugar,3573.62,3528.33,3622.66,India,All,Monthly,90.02
2021-07-01,Sugar,3483.6,3436.35,3541.41,India,All,Monthly,-70.07
2021-06-01,Sugar,3553.67,3504.53,3612.93,India,All,Monthly,-14.45
2021-05-01,Sugar,3568.12,3517.26,3628.67,India,All,Monthly,60.36
2021-04-01,Sugar,3507.76,3460.15,3564.78,India,All,Monthly,53.59
2021-03-01,Sugar,3454.17,3406.24,3524.83,India,All,Monthly,-9.56
2021-02-01,Sugar,3463.73,3411.45,3530.65,India,All,Monthly,-7.23
2021-01-01,Sugar,3470.96,3420.4,3540.62,India,All,Monthly,-50.09
2020-12-01,Sugar,3521.05,3474.14,3586.18,India,All,Monthly,8.78
2020-11-01,Sugar,3512.27,3468.89,3585.14,India,All,Monthly,-15.6
2020-10-01,Sugar,3527.87,3489.69,3583.74,India,All,Monthly,-57.74
2020-09-01,Sugar,3585.61,3530.82,3651.3,India,All,Monthly,-8.12
2020-08-01,Sugar,3593.73,3525.93,3674.72,India,All,Monthly,-3.48
2020-07-01,Sugar,3597.21,3533.79,3676.73,India,All,Monthly,64.94
2020-06-01,Sugar,3532.27,3464.18,3609.93,India,All,Monthly,15.19
2020-05-01,Sugar,3517.08,3453.82,3592.19,India,All,Monthly,-68.07
2020-04-01,Sugar,3585.15,3520.43,3663.18,India,All,Monthly,37.06
2020-03-01,Sugar,3548.09,3467.56,3657.62,India,All,Monthly,-9.43
2020-02-01,Sugar,3557.52,3475.97,3655.75,India,All,Monthly,12.03
2020-01-01,Sugar,3545.49,3463.12,3650.14,India,All,Monthly,-39.67
2019-12-01,Sugar,3585.16,3511.07,3666.58,India,All,Monthly,-39.4
2019-11-01,Sugar,3624.56,3553.96,3701.73,India,All,Monthly,-67.44
2019-10-01,Sugar,3692.0,3609.8,3773.87,India,All,Monthly,30.45
2019-09-01,Sugar,3661.55,3586.07,3744.03,India,All,Monthly,38.06
2019-08-01,Sugar,3623.49,3563.31,3813.38,India,All,Monthly,18.9
2019-07-01,Sugar,3604.59,3537.11,3685.26,India,All,Monthly,-27.03
2019-06-01,Sugar,3631.62,3559.3,3708.17,India,All,Monthly,93.97
2019-05-01,Sugar,3537.65,3478.25,3602.07,India,All,Monthly,78.65
2019-04-01,Sugar,3459.0,3402.02,3525.84,India,All,Monthly,-93.99
2019-03-01,Sugar,3552.99,3489.24,3624.81,India,All,Monthly,-12.98
2019-02-01,Sugar,3565.97,3495.23,3648.65,India,All,Monthly,33.52
2019-01-01,Sugar,3532.45,3462.85,3610.76,India,All,Monthly,-86.39
2018-12-01,Sugar,3618.84,3539.92,3697.06,India,All,Monthly,-50.4
2018-11-01,Sugar,3669.24,3594.09,3751.4,India,All,Monthly,-0.56
2018-10-01,Sugar,3669.8,3587.2,3764.38,India,All,Monthly,-54.92
2018-09-01,Sugar,3724.72,3627.98,3814.4,India,All,Monthly,-63.08
2018-08-01,Sugar,3787.8,3676.18,3884.47,India,All,Monthly,81.29
2018-07-01,Sugar,3706.51,3606.08,3804.1,India,All,Monthly,164.63
2018-06-01,Sugar,3541.88,3441.85,3636.83,India,All,Monthly,51.5
2018-05-01,Sugar,3490.38,3383.99,3591.72,India,All,Monthly,-198.93
2018-04-01,Sugar,3689.31,3589.73,3795.21,India,All,Monthly,-107.28
2018-03-01,Sugar,3796.59,3697.16,3895.32,India,All,Monthly,-44.24
2018-02-01,Sugar,3840.83,3746.84,3936.89,India,All,Monthly,-108.53
2018-01-01,Sugar,3949.36,3853.5,4051.22,India,All,Monthly,-95.28
2017-12-01,Sugar,4044.64,3941.03,4141.58,India,All,Monthly,-102.12
2017-11-01,Sugar,4146.76,4049.26,4240.47,India,All,Monthly,-9.26
2017-10-01,Sugar,4156.02,4056.93,4247.49,India,All,Monthly,4.88
2017-09-01,Sugar,4151.14,4049.37,4238.31,India,All,Monthly,-30.95
2017-08-01,Sugar,4182.09,4077.95,4274.66,India,All,Monthly,68.23
2017-07-01,Sugar,4113.86,4012.14,4210.92,India,All,Monthly,24.52
2017-06-01,Sugar,4089.34,3990.34,4190.7,India,All,Monthly,3.36
2017-05-01,Sugar,4085.98,3987.96,4206.98,India,All,Monthly,9.6
2017-04-01,Sugar,4076.38,3974.59,4197.63,India,All,Monthly,27.19
2017-03-01,Sugar,4049.19,3933.45,4161.75,India,All,Monthly,27.84
2017-02-01,Sugar,4021.35,3916.48,4126.82,India,All,Monthly,60.03
2017-01-01,Sugar,3961.32,3856.13,4070.92,India,All,Monthly,18.99
2016-12-01,Sugar,3942.33,3838.32,4071.54,India,All,Monthly,-29.11
2016-11-01,Sugar,3971.44,3869.06,4089.1,India,All,Monthly,10.64
2016-10-01,Sugar,3960.8,3864.59,4072.95,India,All,Monthly,18.63
2016-09-01,Sugar,3942.17,3835.71,4046.46,India,All,Monthly,4.15
2016-08-01,Sugar,3938.02,3837.54,4048.19,India,All,Monthly,42.15
2016-07-01,Sugar,3895.87,3801.13,4012.79,India,All,Monthly,94.36
2016-06-01,Sugar,3801.51,3699.67,3902.73,India,All,Monthly,15.58
2016-05-01,Sugar,3785.93,3674.2,3898.8,India,All,Monthly,162.58
2016-04-01,Sugar,3623.35,3487.57,3738.71,India,All,Monthly,302.49
2016-03-01,Sugar,3320.86,3197.43,3429.39,India,All,Monthly,85.93
2016-02-01,Sugar,3234.93,3126.17,3335.45,India,All,Monthly,70.39
2016-01-01,Sugar,3164.54,3049.69,3262.72,India,All,Monthly,135.89
2015-12-01,Sugar,3028.65,2925.47,3122.37,India,All,Monthly,46.97
2015-11-01,Sugar,2981.68,2878.08,3076.08,India,All,Monthly,40.02
2015-10-01,Sugar,2941.66,2824.37,3044.71,India,All,Monthly,91.23
2015-09-01,Sugar,2850.43,2738.18,2944.2,India,All,Monthly,61.98
2015-08-01,Sugar,2788.45,2691.66,2885.83,India,All,Monthly,-48.0
2015-07-01,Sugar,2836.45,2746.14,2933.94,India,All,Monthly,-152.35
2015-06-01,Sugar,2988.8,2903.23,3082.35,India,All,Monthly,-6.85
2015-05-01,Sugar,2995.65,2907.82,3091.18,India,All,Monthly,-55.49
2015-04-01,Sugar,3051.14,2959.68,3157.12,India,All,Monthly,-118.18
2015-03-01,Sugar,3169.32,3066.88,3259.51,India,All,Monthly,-21.15
2015-02-01,Sugar,3190.47,3096.99,3278.61,India,All,Monthly,-61.97
2015-01-01,Sugar,3252.44,3151.58,3330.25,India,All,Monthly,-15.56
2014-12-01,Sugar,3268.0,3167.3,3356.69,India,All,Monthly,-108.09
2014-11-01,Sugar,3376.09,3274.83,3471.52,India,All,Monthly,-60.02
2014-10-01,Sugar,3436.11,3346.21,3528.51,India,All,Monthly,-21.66
2014-09-01,Sugar,3457.77,3365.63,3571.09,India,All,Monthly,-38.5
2014-08-01,Sugar,3496.27,3397.95,3602.98,India,All,Monthly,17.19
2014-07-01,Sugar,3479.08,3381.2,3569.79,India,All,Monthly,55.85
2014-06-01,Sugar,3423.23,3333.82,3510.51,India,All,Monthly,-4.11
2014-05-01,Sugar,3427.34,3333.66,3490.51,India,All,Monthly,21.51
2014-04-01,Sugar,3405.83,3314.14,3475.7,India,All,Monthly,106.25
2014-03-01,Sugar,3299.58,3215.16,3378.38,India,All,Monthly,44.37
2014-02-01,Sugar,3255.21,3169.86,3328.76,India,All,Monthly,-11.59
2014-01-01,Sugar,3266.8,3176.94,3343.63,India,All,Monthly,-46.73
2013-12-01,Sugar,3313.53,3202.82,3389.26,India,All,Monthly,-26.11
